id,uri,nome,siglaPartido,uriPartido,siglaUf,idLegislatura,urlFoto,email
204462,https://dadosabertos.camara.leg.br/api/v2/deputados/204462,Chris Tonietto,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/204462.jpg,dep.christonietto@camara.leg.br
220665,https://dadosabertos.camara.leg.br/api/v2/deputados/220665,Clarissa Tércio,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,57,https://www.camara.leg.br/internet/deputado/bandep/220665.jpg,dep.clarissatercio@camara.leg.br
74537,https://dadosabertos.camara.leg.br/api/v2/deputados/74537,Claudio Cajado,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74537.jpg,dep.claudiocajado@camara.leg.br
141408,https://dadosabertos.camara.leg.br/api/v2/deputados/141408,Cleber Verde,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MA,57,https://www.camara.leg.br/internet/deputado/bandep/141408.jpg,dep.cleberverde@camara.leg.br
141408,https://dadosabertos.camara.leg.br/api/v2/deputados/141408,Cleber Verde,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MA,57,https://www.camara.leg.br/internet/deputado/bandep/141408.jpg,dep.cleberverde@camara.leg.br
88256,https://dadosabertos.camara.leg.br/api/v2/deputados/88256,Clodoaldo Magalhães,PV,https://dadosabertos.camara.leg.br/api/v2/partidos/36851,PE,57,https://www.camara.leg.br/internet/deputado/bandep/88256.jpg,dep.clodoaldomagalhaes@camara.leg.br
98148,https://dadosabertos.camara.leg.br/api/v2/deputados/98148,Cobalchini,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SC,57,https://www.camara.leg.br/internet/deputado/bandep/98148.jpg,dep.cobalchini@camara.leg.br
204376,https://dadosabertos.camara.leg.br/api/v2/deputados/204376,Coronel Armando,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,57,https://www.camara.leg.br/internet/deputado/bandep/204376.jpg,dep.coronelarmando@camara.leg.br
220594,https://dadosabertos.camara.leg.br/api/v2/deputados/220594,Coronel Assis,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MT,57,https://www.camara.leg.br/internet/deputado/bandep/220594.jpg,dep.coronelassis@camara.leg.br
204378,https://dadosabertos.camara.leg.br/api/v2/deputados/204378,Coronel Chrisóstomo,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RO,57,https://www.camara.leg.br/internet/deputado/bandep/204378.jpg,dep.coronelchrisostomo@camara.leg.br
220595,https://dadosabertos.camara.leg.br/api/v2/deputados/220595,Coronel Fernanda,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MT,57,https://www.camara.leg.br/internet/deputado/bandep/220595.jpg,dep.coronelfernanda@camara.leg.br
220666,https://dadosabertos.camara.leg.br/api/v2/deputados/220666,Coronel Meira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PE,57,https://www.camara.leg.br/internet/deputado/bandep/220666.jpg,dep.coronelmeira@camara.leg.br
204514,https://dadosabertos.camara.leg.br/api/v2/deputados/204514,Coronel Tadeu,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204514.jpg,dep.coroneltadeu@camara.leg.br
222142,https://dadosabertos.camara.leg.br/api/v2/deputados/222142,Coronel Telhada,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SP,57,https://www.camara.leg.br/internet/deputado/bandep/222142.jpg,
220590,https://dadosabertos.camara.leg.br/api/v2/deputados/220590,Coronel Ulysses,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220590.jpg,dep.coronelulysses@camara.leg.br
178963,https://dadosabertos.camara.leg.br/api/v2/deputados/178963,Covatti Filho,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RS,57,https://www.camara.leg.br/internet/deputado/bandep/178963.jpg,dep.covattifilho@camara.leg.br
220608,https://dadosabertos.camara.leg.br/api/v2/deputados/220608,Cristiane Lopes,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RO,57,https://www.camara.leg.br/internet/deputado/bandep/220608.jpg,dep.cristianelopes@camara.leg.br
204355,https://dadosabertos.camara.leg.br/api/v2/deputados/204355,Da Vitoria,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,ES,57,https://www.camara.leg.br/internet/deputado/bandep/204355.jpg,dep.davitoria@camara.leg.br
141411,https://dadosabertos.camara.leg.br/api/v2/deputados/141411,Dagoberto Nogueira,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,MS,57,https://www.camara.leg.br/internet/deputado/bandep/141411.jpg,dep.dagobertonogueira@camara.leg.br
220555,https://dadosabertos.camara.leg.br/api/v2/deputados/220555,Daiana Santos,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,RS,57,https://www.camara.leg.br/internet/deputado/bandep/220555.jpg,dep.daianasantos@camara.leg.br
220692,https://dadosabertos.camara.leg.br/api/v2/deputados/220692,Dal Barreto,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,57,https://www.camara.leg.br/internet/deputado/bandep/220692.jpg,dep.dalbarreto@camara.leg.br
74467,https://dadosabertos.camara.leg.br/api/v2/deputados/74467,Damião Feliciano,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PB,57,https://www.camara.leg.br/internet/deputado/bandep/74467.jpg,dep.damiaofeliciano@camara.leg.br
220629,https://dadosabertos.camara.leg.br/api/v2/deputados/220629,Dandara,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220629.jpg,dep.dandara@camara.leg.br
220603,https://dadosabertos.camara.leg.br/api/v2/deputados/220603,Dani Cunha,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220603.jpg,dep.danicunha@camara.leg.br
220571,https://dadosabertos.camara.leg.br/api/v2/deputados/220571,Daniel Agrobom,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220571.jpg,dep.danielagrobom@camara.leg.br
74060,https://dadosabertos.camara.leg.br/api/v2/deputados/74060,Daniel Almeida,PCdoB,https://dadosabertos.camara.leg.br/api/v2/partidos/36779,BA,57,https://www.camara.leg.br/internet/deputado/bandep/74060.jpg,dep.danielalmeida@camara.leg.br
220582,https://dadosabertos.camara.leg.br/api/v2/deputados/220582,Daniel Barbosa,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AL,57,https://www.camara.leg.br/internet/deputado/bandep/220582.jpg,dep.danielbarbosa@camara.leg.br
204367,https://dadosabertos.camara.leg.br/api/v2/deputados/204367,Daniel Freitas,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,57,https://www.camara.leg.br/internet/deputado/bandep/204367.jpg,dep.danielfreitas@camara.leg.br
228941,https://dadosabertos.camara.leg.br/api/v2/deputados/228941,Daniel José,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,SP,57,https://www.camara.leg.br/internet/deputado/bandep/228941.jpg,
220614,https://dadosabertos.camara.leg.br/api/v2/deputados/220614,Daniel Soranz,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220614.jpg,
204409,https://dadosabertos.camara.leg.br/api/v2/deputados/204409,Daniel Trzeciak,PSDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36835,RS,57,https://www.camara.leg.br/internet/deputado/bandep/204409.jpg,dep.danieltrzeciak@camara.leg.br
204459,https://dadosabertos.camara.leg.br/api/v2/deputados/204459,Daniela do Waguinho,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/204459.jpg,dep.danieladowaguinho@camara.leg.br
220557,https://dadosabertos.camara.leg.br/api/v2/deputados/220557,Daniela Reinehr,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SC,57,https://www.camara.leg.br/internet/deputado/bandep/220557.jpg,dep.danielareinehr@camara.leg.br
62881,https://dadosabertos.camara.leg.br/api/v2/deputados/62881,Danilo Forte,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,CE,57,https://www.camara.leg.br/internet/deputado/bandep/62881.jpg,dep.daniloforte@camara.leg.br
160552,https://dadosabertos.camara.leg.br/api/v2/deputados/160552,Danrlei de Deus Hinterholz,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RS,57,https://www.camara.leg.br/internet/deputado/bandep/160552.jpg,dep.danrleidedeushinterholz@camara.leg.br
116379,https://dadosabertos.camara.leg.br/api/v2/deputados/116379,Darci de Matos,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SC,57,https://www.camara.leg.br/internet/deputado/bandep/116379.jpg,
204511,https://dadosabertos.camara.leg.br/api/v2/deputados/204511,David Soares,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,57,https://www.camara.leg.br/internet/deputado/bandep/204511.jpg,dep.davidsoares@camara.leg.br
220659,https://dadosabertos.camara.leg.br/api/v2/deputados/220659,Dayany Bittencourt,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,CE,57,https://www.camara.leg.br/internet/deputado/bandep/220659.jpg,dep.dayanybittencourt@camara.leg.br
220659,https://dadosabertos.camara.leg.br/api/v2/deputados/220659,Dayany do Capitão,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,CE,57,https://www.camara.leg.br/internet/deputado/bandep/220659.jpg,dep.dayanybittencourt@camara.leg.br
220539,https://dadosabertos.camara.leg.br/api/v2/deputados/220539,Defensor Stélio Dener,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,RR,57,https://www.camara.leg.br/internet/deputado/bandep/220539.jpg,dep.defensorsteliodener@camara.leg.br
220565,https://dadosabertos.camara.leg.br/api/v2/deputados/220565,Delegada Adriana Accorsi,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220565.jpg,dep.delegadaadrianaaccorsi@camara.leg.br
220625,https://dadosabertos.camara.leg.br/api/v2/deputados/220625,Delegada Ione,AVANTE,https://dadosabertos.camara.leg.br/api/v2/partidos/36898,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220625.jpg,dep.delegadaione@camara.leg.br
220561,https://dadosabertos.camara.leg.br/api/v2/deputados/220561,Delegada Katarina,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,SE,57,https://www.camara.leg.br/internet/deputado/bandep/220561.jpg,dep.delegadakatarina@camara.leg.br
220642,https://dadosabertos.camara.leg.br/api/v2/deputados/220642,Delegado Bruno Lima,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220642.jpg,dep.delegadobrunolima@camara.leg.br
220673,https://dadosabertos.camara.leg.br/api/v2/deputados/220673,Delegado Caveira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PA,57,https://www.camara.leg.br/internet/deputado/bandep/220673.jpg,dep.delegadocaveira@camara.leg.br
220649,https://dadosabertos.camara.leg.br/api/v2/deputados/220649,Delegado da Cunha,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220649.jpg,dep.delegadodacunha@camara.leg.br
178908,https://dadosabertos.camara.leg.br/api/v2/deputados/178908,Delegado Éder Mauro,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,PA,57,https://www.camara.leg.br/internet/deputado/bandep/178908.jpg,dep.delegadoedermauro@camara.leg.br
220583,https://dadosabertos.camara.leg.br/api/v2/deputados/220583,Delegado Fabio Costa,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,AL,57,https://www.camara.leg.br/internet/deputado/bandep/220583.jpg,dep.delegadofabiocosta@camara.leg.br
204512,https://dadosabertos.camara.leg.br/api/v2/deputados/204512,Delegado Marcelo Freitas,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204512.jpg,dep.delegadomarcelofreitas@camara.leg.br
220701,https://dadosabertos.camara.leg.br/api/v2/deputados/220701,Delegado Matheus Laiola,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220701.jpg,dep.delegadomatheuslaiola@camara.leg.br
220652,https://dadosabertos.camara.leg.br/api/v2/deputados/220652,Delegado Palumbo,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220652.jpg,dep.delegadopalumbo@camara.leg.br
220654,https://dadosabertos.camara.leg.br/api/v2/deputados/220654,Delegado Paulo Bilynskyj,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/220654.jpg,dep.delegadopaulobilynskyj@camara.leg.br
220619,https://dadosabertos.camara.leg.br/api/v2/deputados/220619,Delegado Ramagem,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220619.jpg,dep.delegadoramagem@camara.leg.br
228272,https://dadosabertos.camara.leg.br/api/v2/deputados/228272,Délio Pinheiro,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,MG,57,https://www.camara.leg.br/internet/deputado/bandep/228272.jpg,
220705,https://dadosabertos.camara.leg.br/api/v2/deputados/220705,Deltan Dallagnol,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,PR,57,https://www.camara.leg.br/internet/deputado/bandep/220705.jpg,
220553,https://dadosabertos.camara.leg.br/api/v2/deputados/220553,Denise Pessôa,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RS,57,https://www.camara.leg.br/internet/deputado/bandep/220553.jpg,dep.denisepessoa@camara.leg.br
220689,https://dadosabertos.camara.leg.br/api/v2/deputados/220689,Detinha,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MA,57,https://www.camara.leg.br/internet/deputado/bandep/220689.jpg,dep.detinha@camara.leg.br
160588,https://dadosabertos.camara.leg.br/api/v2/deputados/160588,Diego Andrade,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,MG,57,https://www.camara.leg.br/internet/deputado/bandep/160588.jpg,dep.diegoandrade@camara.leg.br
220691,https://dadosabertos.camara.leg.br/api/v2/deputados/220691,Diego Coronel,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,BA,57,https://www.camara.leg.br/internet/deputado/bandep/220691.jpg,dep.diegocoronel@camara.leg.br
178929,https://dadosabertos.camara.leg.br/api/v2/deputados/178929,Diego Garcia,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,PR,57,https://www.camara.leg.br/internet/deputado/bandep/178929.jpg,dep.diegogarcia@camara.leg.br
73768,https://dadosabertos.camara.leg.br/api/v2/deputados/73768,Dilceu Sperafico,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PR,57,https://www.camara.leg.br/internet/deputado/bandep/73768.jpg,dep.dilceusperafico@camara.leg.br
220671,https://dadosabertos.camara.leg.br/api/v2/deputados/220671,Dilvanda Faro,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PA,57,https://www.camara.leg.br/internet/deputado/bandep/220671.jpg,dep.dilvandafaro@camara.leg.br
160599,https://dadosabertos.camara.leg.br/api/v2/deputados/160599,Dimas Fabiano,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MG,57,https://www.camara.leg.br/internet/deputado/bandep/160599.jpg,dep.dimasfabiano@camara.leg.br
220602,https://dadosabertos.camara.leg.br/api/v2/deputados/220602,Dimas Gadelha,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220602.jpg,dep.dimasgadelha@camara.leg.br
143632,https://dadosabertos.camara.leg.br/api/v2/deputados/143632,Domingos Neto,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,CE,57,https://www.camara.leg.br/internet/deputado/bandep/143632.jpg,dep.domingosneto@camara.leg.br
160758,https://dadosabertos.camara.leg.br/api/v2/deputados/160758,Domingos Sávio,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,57,https://www.camara.leg.br/internet/deputado/bandep/160758.jpg,dep.domingossavio@camara.leg.br
220573,https://dadosabertos.camara.leg.br/api/v2/deputados/220573,Dorinaldo Malafaia,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,AP,57,https://www.camara.leg.br/internet/deputado/bandep/220573.jpg,dep.dorinaldomalafaia@camara.leg.br
227433,https://dadosabertos.camara.leg.br/api/v2/deputados/227433,Douglas Viegas,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,SP,57,https://www.camara.leg.br/internet/deputado/bandep/227433.jpg,dep.douglasviegas@camara.leg.br
204450,https://dadosabertos.camara.leg.br/api/v2/deputados/204450,Doutor Luizinho,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/204450.jpg,dep.doutorluizinho@camara.leg.br
221339,https://dadosabertos.camara.leg.br/api/v2/deputados/221339,Dr Benjamim,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MA,57,https://www.camara.leg.br/internet/deputado/bandep/221339.jpg,
227401,https://dadosabertos.camara.leg.br/api/v2/deputados/227401,Dr Fabio Rueda,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AC,57,https://www.camara.leg.br/internet/deputado/bandep/227401.jpg,
227991,https://dadosabertos.camara.leg.br/api/v2/deputados/227991,Dr Flávio,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/227991.jpg,
226708,https://dadosabertos.camara.leg.br/api/v2/deputados/226708,Dr. Allan Garcês,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,57,https://www.camara.leg.br/internet/deputado/bandep/226708.jpg,dep.allangarces@camara.leg.br
221339,https://dadosabertos.camara.leg.br/api/v2/deputados/221339,Dr. Benjamim,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,MA,57,https://www.camara.leg.br/internet/deputado/bandep/221339.jpg,
220614,https://dadosabertos.camara.leg.br/api/v2/deputados/220614,Dr. Daniel Soranz,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,RJ,57,https://www.camara.leg.br/internet/deputado/bandep/220614.jpg,
220610,https://dadosabertos.camara.leg.br/api/v2/deputados/220610,Dr. Fernando Máximo,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,RO,57,https://www.camara.leg.br/internet/deputado/bandep/220610.jpg,dep.dr.fernandomaximo@camara.leg.br
220688,https://dadosabertos.camara.leg.br/api/v2/deputados/220688,Dr. Francisco,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,PI,57,https://www.camara.leg.br/internet/deputado/bandep/220688.jpg,dep.dr.francisco@camara.leg.br
204518,https://dadosabertos.camara.leg.br/api/v2/deputados/204518,Dr. Frederico,PATRIOTA,https://dadosabertos.camara.leg.br/api/v2/partidos/38010,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg,dep.dr.frederico@camara.leg.br
204518,https://dadosabertos.camara.leg.br/api/v2/deputados/204518,Dr. Frederico,PRD,https://dadosabertos.camara.leg.br/api/v2/partidos/38010,MG,57,https://www.camara.leg.br/internet/deputado/bandep/204518.jpg,dep.dr.frederico@camara.leg.br
212625,https://dadosabertos.camara.leg.br/api/v2/deputados/212625,Dr. Gonçalo,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,MA,57,https://www.camara.leg.br/internet/deputado/bandep/212625.jpg,
220570,https://dadosabertos.camara.leg.br/api/v2/deputados/220570,Dr. Ismael Alexandrino,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,GO,57,https://www.camara.leg.br/internet/deputado/bandep/220570.jpg,dep.dr.ismaelalexandrino@camara.leg.br
204481,https://dadosabertos.camara.leg.br/api/v2/deputados/204481,Dr. Jaziel,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,CE,57,https://www.camara.leg.br/internet/deputado/bandep/204481.jpg,dep.dr.jaziel@camara.leg.br
204351,https://dadosabertos.camara.leg.br/api/v2/deputados/204351,Dr. Luiz Ovando,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MS,57,https://www.camara.leg.br/internet/deputado/bandep/204351.jpg,dep.dr.luizovando@camara.leg.br
228616,https://dadosabertos.camara.leg.br/api/v2/deputados/228616,Dr. Remy Soares,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,MA,57,https://www.camara.leg.br/internet/deputado/bandep/228616.jpg,
220528,https://dadosabertos.camara.leg.br/api/v2/deputados/220528,Dr. Victor Linhalis,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,ES,57,https://www.camara.leg.br/internet/deputado/bandep/220528.jpg,dep.dr.victorlinhalis@camara.leg.br
204412,https://dadosabertos.camara.leg.br/api/v2/deputados/204412,Dr. Zacharias Calil,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,GO,57,https://www.camara.leg.br/internet/deputado/bandep/204412.jpg,dep.dr.zachariascalil@camara.leg.br
220674,https://dadosabertos.camara.leg.br/api/v2/deputados/220674,Dra. Alessandra Haber,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PA,57,https://www.camara.leg.br/internet/deputado/bandep/220674.jpg,dep.dra.alessandrahaber@camara.leg.br
230088,https://dadosabertos.camara.leg.br/api/v2/deputados/230088,Dra. Mayra Pinheiro,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,CE,57,https://www.camara.leg.br/internet/deputado/bandep/230088.jpg,
220686,https://dadosabertos.camara.leg.br/api/v2/deputados/220686,Duarte,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MA,57,https://www.camara.leg.br/internet/deputado/bandep/220686.jpg,dep.duartejr@camara.leg.br
227800,https://dadosabertos.camara.leg.br/api/v2/deputados/227800,Duarte Gonçalves Jr,PSC,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,57,https://www.camara.leg.br/internet/deputado/bandep/227800.jpg,
227800,https://dadosabertos.camara.leg.br/api/v2/deputados/227800,Duarte Gonçalves Jr,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,57,https://www.camara.leg.br/internet/deputado/bandep/227800.jpg,
227800,https://dadosabertos.camara.leg.br/api/v2/deputados/227800,Duarte Gonçalves Jr,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,MG,57,https://www.camara.leg.br/internet/deputado/bandep/227800.jpg,
220686,https://dadosabertos.camara.leg.br/api/v2/deputados/220686,Duarte Jr.,PSB,https://dadosabertos.camara.leg.br/api/v2/partidos/36832,MA,57,https://www.camara.leg.br/internet/deputado/bandep/220686.jpg,dep.duartejr@camara.leg.br
220540,https://dadosabertos.camara.leg.br/api/v2/deputados/220540,Duda Ramos,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,RR,57,https://www.camara.leg.br/internet/deputado/bandep/220540.jpg,dep.dudaramos@camara.leg.br
220623,https://dadosabertos.camara.leg.br/api/v2/deputados/220623,Duda Salabert,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,MG,57,https://www.camara.leg.br/internet/deputado/bandep/220623.jpg,dep.dudasalabert@camara.leg.br
204541,https://dadosabertos.camara.leg.br/api/v2/deputados/204541,Eduardo Bismarck,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36786,CE,57,https://www.camara.leg.br/internet/deputado/bandep/204541.jpg,
92346,https://dadosabertos.camara.leg.br/api/v2/deputados/92346,Eduardo Bolsonaro,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,SP,57,https://www.camara.leg.br/internet/deputado/bandep/92346.jpg,
141421,https://dadosabertos.camara.leg.br/api/v2/deputados/141421,Eduardo da Fonte,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PE,57,https://www.camara.leg.br/internet/deputado/bandep/141421.jpg,dep.eduardodafonte@camara.leg.br
220589,https://dadosabertos.camara.leg.br/api/v2/deputados/220589,Eduardo Velloso,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,AC,57,https://www.camara.leg.br/internet/deputado/bandep/220589.jpg,dep.eduardovelloso@camara.leg.br
74075,https://dadosabertos.camara.leg.br/api/v2/deputados/74075,Elcione Barbalho,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,PA,57,https://www.camara.leg.br/internet/deputado/bandep/74075.jpg,dep.elcionebarbalho@camara.leg.br
204364,https://dadosabertos.camara.leg.br/api/v2/deputados/204364,Eli Borges,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,TO,57,https://www.camara.leg.br/internet/deputado/bandep/204364.jpg,dep.eliborges@camara.leg.br
226553,https://dadosabertos.camara.leg.br/api/v2/deputados/226553,Eliane Braz,PSD,https://dadosabertos.camara.leg.br/api/v2/partidos/36834,CE,57,https://www.camara.leg.br/internet/deputado/bandep/226553.jpg,
229585,https://dadosabertos.camara.leg.br/api/v2/deputados/229585,Elisangela Araujo,PT,https://dadosabertos.camara.leg.br/api/v2/partidos/36844,BA,57,https://www.camara.leg.br/internet/deputado/bandep/229585.jpg,
220008,https://dadosabertos.camara.leg.br/api/v2/deputados/220008,Eliza Virgínia,PP,https://dadosabertos.camara.leg.br/api/v2/partidos/37903,PB,57,https://www.camara.leg.br/internet/deputado/bandep/220008.jpg,
178854,https://dadosabertos.camara.leg.br/api/v2/deputados/178854,Elmar Nascimento,UNIÃO,https://dadosabertos.camara.leg.br/api/v2/partidos/38009,BA,57,https://www.camara.leg.br/internet/deputado/bandep/178854.jpg,dep.elmarnascimento@camara.leg.br
218086,https://dadosabertos.camara.leg.br/api/v2/deputados/218086,Ely Santos,REPUBLICANOS,https://dadosabertos.camara.leg.br/api/v2/partidos/37908,SP,57,https://www.camara.leg.br/internet/deputado/bandep/218086.jpg,dep.elysantos@camara.leg.br
198783,https://dadosabertos.camara.leg.br/api/v2/deputados/198783,Emanuel Pinheiro Neto,MDB,https://dadosabertos.camara.leg.br/api/v2/partidos/36899,MT,57,https://www.camara.leg.br/internet/deputado/bandep/198783.jpg,dep.emanuelpinheironeto@camara.leg.br
161550,https://dadosabertos.camara.leg.br/api/v2/deputados/161550,Emidinho Madeira,PL,https://dadosabertos.camara.leg.br/api/v2/partidos/37906,MG,57,https://www.camara.leg.br/internet/deputado/bandep/161550.jpg,dep.emidinhomadeira@camara.leg.br
225730,https://dadosabertos.camara.leg.br/api/v2/deputados/225730,Enfermeira Ana Paula,PDT,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,CE,57,https://www.camara.leg.br/internet/deputado/bandep/225730.jpg,dep.enfermeiraanapaula@camara.leg.br
225730,https://dadosabertos.camara.leg.br/api/v2/deputados/225730,Enfermeira Ana Paula,PODE,https://dadosabertos.camara.leg.br/api/v2/partidos/36896,CE,57,https://www.camara.leg.br/internet/deputado/bandep/225730.jpg,dep.enfermeiraanapaula@camara.leg.br
